Code,Nom,Stat. Pers.,Type,HR Business Unit,Dept Descr,Executive BU,CGI Groupe d'affaire,CGI BU,Statut employé,Emploi,Location (CGI Office),Classe,Étape,Type pmt GL,Perm./temp.,Catégorie empl.,Proj Role,Home Country,Home City,Home State/Prov,CGI Tenure,Professional Experience Date,Location Type,Lieu Travail,Code FCP,Pool Descr,Competency,Description,Capacité,Proficiency Description,Année obtention,Dernière année util.,Années expérience,Supervisor Name,Interest Level of Competencies
440468,Sarah Burke,E,I,EUA41,SHA GIT CORE-BT71,FR,BUGFRANCE,FRICE,P,508,FRATRS002,GPS,10,DIR,T,Apprenti,Concepteur HCD,FRA,LE VERGER,46.0,2008-10-01,2016-07-18,Bureau CGI,FRATOU0001,440,MA Consulting & IT Services,202748,Google Cloud Storage,1,2-Bon,0,2020,0,Michael Prince,2
440468,Sarah Burke,E,I,EUA41,SHA GIT CORE-BT71,FR,BUGFRANCE,FRICE,P,508,FRATRS002,GPS,10,DIR,T,Apprenti,Concepteur HCD,FRA,LE VERGER,46.0,2008-10-01,2016-07-18,Bureau CGI,FRATOU0001,440,MA Consulting & IT Services,202413,BRAINWAVE iGRC,4,4-Expert,0,2023,0,Michael Prince,2
440468,Sarah Burke,E,I,EUA41,SHA GIT CORE-BT71,FR,BUGFRANCE,FRICE,P,508,FRATRS002,GPS,10,DIR,T,Apprenti,Concepteur HCD,FRA,LE VERGER,46.0,2008-10-01,2016-07-18,Bureau CGI,FRATOU0001,440,MA Consulting & IT Services,201304,Gestion des coûts,4,2-Bon,0,2020,2,Michael Prince,2
440468,Sarah Burke,E,I,EUA41,SHA GIT CORE-BT71,FR,BUGFRANCE,FRICE,P,508,FRATRS002,GPS,10,DIR,T,Apprenti,Concepteur HCD,FRA,LE VERGER,46.0,2008-10-01,2016-07-18,Bureau CGI,FRATOU0001,440,MA Consulting & IT Services,202407,Transport ferroviaire,2,1-Faible,0,2023,5,Michael Prince,2
440468,Sarah Burke,E,I,EUA41,SHA GIT CORE-BT71,FR,BUGFRANCE,FRICE,P,508,FRATRS002,GPS,10,DIR,T,Apprenti,Concepteur HCD,FRA,LE VERGER,46.0,2008-10-01,2016-07-18,Bureau CGI,FRATOU0001,440,MA Consulting & IT Services,201541,Programmation binôme,3,2-Bon,0,2020,1,Michael Prince,2
440468,Sarah Burke,E,I,EUA41,SHA GIT CORE-BT71,FR,BUGFRANCE,FRICE,P,508,FRATRS002,GPS,10,DIR,T,Apprenti,Concepteur HCD,FRA,LE VERGER,46.0,2008-10-01,2016-07-18,Bureau CGI,FRATOU0001,440,MA Consulting & IT Services,202146,Qt,1,0-Aucun,0,0,2,Michael Prince,2
440468,Sarah Burke,E,I,EUA41,SHA GIT CORE-BT71,FR,BUGFRANCE,FRICE,P,508,FRATRS002,GPS,10,DIR,T,Apprenti,Concepteur HCD,FRA,LE VERGER,46.0,2008-10-01,2016-07-18,Bureau CGI,FRATOU0001,440,MA Consulting & IT Services,201789,Resilience,3,3-Très bon,0,0,2,Michael Prince,2
470549,Roger Young,E,,EUA41,SHA GIT CORE-BT20,FR,BUGFRANCE,FRICE,L,504,FRAMON001,GPS,1,MGM,R,Apprenti,"VP, Services-conseils",FRA,COURÇAY,66.0,2023-04-11,2014-10-27,Bureau CGI,,363,FR G SUD Occitanie Pau,200366,Soutien à la production,2,2-Bon,0,0,5,Rodney Castro,4
470549,Roger Young,E,,EUA41,SHA GIT CORE-BT20,FR,BUGFRANCE,FRICE,L,504,FRAMON001,GPS,1,MGM,R,Apprenti,"VP, Services-conseils",FRA,COURÇAY,66.0,2023-04-11,2014-10-27,Bureau CGI,,363,FR G SUD Occitanie Pau,201303,Semarchy,1,2-Bon,0,2023,2,Rodney Castro,4
470549,Roger Young,E,,EUA41,SHA GIT CORE-BT20,FR,BUGFRANCE,FRICE,L,504,FRAMON001,GPS,1,MGM,R,Apprenti,"VP, Services-conseils",FRA,COURÇAY,66.0,2023-04-11,2014-10-27,Bureau CGI,,363,FR G SUD Occitanie Pau,202431,Spotfire,1,1-Faible,0,0,5,Rodney Castro,4
470549,Roger Young,E,,EUA41,SHA GIT CORE-BT20,FR,BUGFRANCE,FRICE,L,504,FRAMON001,GPS,1,MGM,R,Apprenti,"VP, Services-conseils",FRA,COURÇAY,66.0,2023-04-11,2014-10-27,Bureau CGI,,363,FR G SUD Occitanie Pau,202314,BurpSuite,3,4-Expert,0,0,2,Rodney Castro,4
470549,Roger Young,E,,EUA41,SHA GIT CORE-BT20,FR,BUGFRANCE,FRICE,L,504,FRAMON001,GPS,1,MGM,R,Apprenti,"VP, Services-conseils",FRA,COURÇAY,66.0,2023-04-11,2014-10-27,Bureau CGI,,363,FR G SUD Occitanie Pau,200659,Maven,3,3-Très bon,0,2023,1,Rodney Castro,4
470549,Roger Young,E,,EUA41,SHA GIT CORE-BT20,FR,BUGFRANCE,FRICE,L,504,FRAMON001,GPS,1,MGM,R,Apprenti,"VP, Services-conseils",FRA,COURÇAY,66.0,2023-04-11,2014-10-27,Bureau CGI,,363,FR G SUD Occitanie Pau,201952,Biztalk,0,4-Expert,0,0,3,Rodney Castro,4
470549,Roger Young,E,,EUA41,SHA GIT CORE-BT20,FR,BUGFRANCE,FRICE,L,504,FRAMON001,GPS,1,MGM,R,Apprenti,"VP, Services-conseils",FRA,COURÇAY,66.0,2023-04-11,2014-10-27,Bureau CGI,,363,FR G SUD Occitanie Pau,200506,MS Dynamics AX,1,1-Faible,0,2020,0,Rodney Castro,4
413352,Connie Heath,N,I,EUA41,SHA DCT DCUSTOMER ACA-BT 61,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CET,13,ADM,T,Subcontrac,Conseiller en management,,Charentilly,74.0,2004-11-24,2014-08-04,BurCGIdépl,,571,FR G SUD Occitanie Pau,201628,MS Dynamics AX ScalCommTrading,3,4-Expert,0,2020,3,William Arnold,0
413352,Connie Heath,N,I,EUA41,SHA DCT DCUSTOMER ACA-BT 61,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CET,13,ADM,T,Subcontrac,Conseiller en management,,Charentilly,74.0,2004-11-24,2014-08-04,BurCGIdépl,,571,FR G SUD Occitanie Pau,201013,Stratégie/Feuille de RouteData,3,0-Aucun,0,2020,0,William Arnold,0
413352,Connie Heath,N,I,EUA41,SHA DCT DCUSTOMER ACA-BT 61,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CET,13,ADM,T,Subcontrac,Conseiller en management,,Charentilly,74.0,2004-11-24,2014-08-04,BurCGIdépl,,571,FR G SUD Occitanie Pau,200617,Jenkins,1,0-Aucun,0,0,2,William Arnold,0
413352,Connie Heath,N,I,EUA41,SHA DCT DCUSTOMER ACA-BT 61,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CET,13,ADM,T,Subcontrac,Conseiller en management,,Charentilly,74.0,2004-11-24,2014-08-04,BurCGIdépl,,571,FR G SUD Occitanie Pau,202748,Tableau,1,4-Expert,0,2023,1,William Arnold,0
413352,Connie Heath,N,I,EUA41,SHA DCT DCUSTOMER ACA-BT 61,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CET,13,ADM,T,Subcontrac,Conseiller en management,,Charentilly,74.0,2004-11-24,2014-08-04,BurCGIdépl,,571,FR G SUD Occitanie Pau,202125,Apache Webserver,4,2-Bon,0,2023,5,William Arnold,0
413352,Connie Heath,N,I,EUA41,SHA DCT DCUSTOMER ACA-BT 61,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CET,13,ADM,T,Subcontrac,Conseiller en management,,Charentilly,74.0,2004-11-24,2014-08-04,BurCGIdépl,,571,FR G SUD Occitanie Pau,202754,Gestion des versions,3,2-Bon,0,2020,0,William Arnold,0
LPS00255975,Nathaniel Johnson,N,,EUA41,SHA D4B SMART DATA-BT10,FR,BUGFRANCE,FRICE,L,641,FRAREN001,FTE,6,DIR,R,,Développeur IU/UX,,Plaisance Du Touch,27.0,2019-04-01,2016-11-07,,FRACAS0001,376,Liste ressources non affectées,200754,Weblogic,0,2-Bon,0,2023,2,Chad Barrett,2
LPS00255975,Nathaniel Johnson,N,,EUA41,SHA D4B SMART DATA-BT10,FR,BUGFRANCE,FRICE,L,641,FRAREN001,FTE,6,DIR,R,,Développeur IU/UX,,Plaisance Du Touch,27.0,2019-04-01,2016-11-07,,FRACAS0001,376,Liste ressources non affectées,200981,Firebase Google Cloud,0,0-Aucun,0,2020,2,Chad Barrett,2
LPS00255975,Nathaniel Johnson,N,,EUA41,SHA D4B SMART DATA-BT10,FR,BUGFRANCE,FRICE,L,641,FRAREN001,FTE,6,DIR,R,,Développeur IU/UX,,Plaisance Du Touch,27.0,2019-04-01,2016-11-07,,FRACAS0001,376,Liste ressources non affectées,200513,Hadoop Hive,1,0-Aucun,0,0,2,Chad Barrett,2
LPS00255975,Nathaniel Johnson,N,,EUA41,SHA D4B SMART DATA-BT10,FR,BUGFRANCE,FRICE,L,641,FRAREN001,FTE,6,DIR,R,,Développeur IU/UX,,Plaisance Du Touch,27.0,2019-04-01,2016-11-07,,FRACAS0001,376,Liste ressources non affectées,200930,Oracle Essbase,4,2-Bon,0,2023,5,Chad Barrett,2
LPS00255975,Nathaniel Johnson,N,,EUA41,SHA D4B SMART DATA-BT10,FR,BUGFRANCE,FRICE,L,641,FRAREN001,FTE,6,DIR,R,,Développeur IU/UX,,Plaisance Du Touch,27.0,2019-04-01,2016-11-07,,FRACAS0001,376,Liste ressources non affectées,200568,XSLT,3,0-Aucun,0,2020,2,Chad Barrett,2
LPS00255975,Nathaniel Johnson,N,,EUA41,SHA D4B SMART DATA-BT10,FR,BUGFRANCE,FRICE,L,641,FRAREN001,FTE,6,DIR,R,,Développeur IU/UX,,Plaisance Du Touch,27.0,2019-04-01,2016-11-07,,FRACAS0001,376,Liste ressources non affectées,200573,Écoconception,3,4-Expert,0,0,1,Chad Barrett,2
499601,Troy Young,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 31,FR,BUGFRANCE,FRICE,P,661,FRATOU001,MGE,5,DIR,R,,Responsable de produit (PO),,Plaisance-Du-Touch,10.0,2022-08-22,2011-05-09,,FRALIL0001,367,FR SBU Management,201614,Architecture de la sécurité,2,2-Bon,0,2020,1,Joshua Wells,1
499601,Troy Young,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 31,FR,BUGFRANCE,FRICE,P,661,FRATOU001,MGE,5,DIR,R,,Responsable de produit (PO),,Plaisance-Du-Touch,10.0,2022-08-22,2011-05-09,,FRALIL0001,367,FR SBU Management,202314,TensorFlow,2,2-Bon,0,2023,5,Joshua Wells,1
499601,Troy Young,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 31,FR,BUGFRANCE,FRICE,P,661,FRATOU001,MGE,5,DIR,R,,Responsable de produit (PO),,Plaisance-Du-Touch,10.0,2022-08-22,2011-05-09,,FRALIL0001,367,FR SBU Management,202690,Salesforce Marketing Cloud,4,2-Bon,0,2023,3,Joshua Wells,1
499601,Troy Young,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 31,FR,BUGFRANCE,FRICE,P,661,FRATOU001,MGE,5,DIR,R,,Responsable de produit (PO),,Plaisance-Du-Touch,10.0,2022-08-22,2011-05-09,,FRALIL0001,367,FR SBU Management,200714,Nifi,3,1-Faible,0,0,5,Joshua Wells,1
499601,Troy Young,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 31,FR,BUGFRANCE,FRICE,P,661,FRATOU001,MGE,5,DIR,R,,Responsable de produit (PO),,Plaisance-Du-Touch,10.0,2022-08-22,2011-05-09,,FRALIL0001,367,FR SBU Management,200336,Gestion de portefeuilles,0,2-Bon,0,2020,3,Joshua Wells,1
499601,Troy Young,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 31,FR,BUGFRANCE,FRICE,P,661,FRATOU001,MGE,5,DIR,R,,Responsable de produit (PO),,Plaisance-Du-Touch,10.0,2022-08-22,2011-05-09,,FRALIL0001,367,FR SBU Management,201635,Salesforce Integration,3,2-Bon,0,2023,1,Joshua Wells,1
499601,Troy Young,E,I,EUA41,SHA DCT DCUSTOMER ACA-BT 31,FR,BUGFRANCE,FRICE,P,661,FRATOU001,MGE,5,DIR,R,,Responsable de produit (PO),,Plaisance-Du-Touch,10.0,2022-08-22,2011-05-09,,FRALIL0001,367,FR SBU Management,202414,RedisDB,1,2-Bon,0,2020,3,Joshua Wells,1
467910,Paula Allen,E,I,EUA41,CUSTOMER PLAFORMS INTER. CXP,FR,BUGFRANCE,FRICE,P,502,FRAREN001,FTE,3,DIR,T,Apprenti,"DC, Propriété intellectuelle",,VERNOU-SUR-BRENNE,13.0,2010-06-21,2014-03-03,BurCGIdépl,FRAPAR0001,335,FR G SUD Occitanie Pau,201271,Vision artificielle,3,4-Expert,0,0,0,Daniel Scott,4
467910,Paula Allen,E,I,EUA41,CUSTOMER PLAFORMS INTER. CXP,FR,BUGFRANCE,FRICE,P,502,FRAREN001,FTE,3,DIR,T,Apprenti,"DC, Propriété intellectuelle",,VERNOU-SUR-BRENNE,13.0,2010-06-21,2014-03-03,BurCGIdépl,FRAPAR0001,335,FR G SUD Occitanie Pau,200560,Traitement appels et contacts,3,3-Très bon,0,0,5,Daniel Scott,4
467910,Paula Allen,E,I,EUA41,CUSTOMER PLAFORMS INTER. CXP,FR,BUGFRANCE,FRICE,P,502,FRAREN001,FTE,3,DIR,T,Apprenti,"DC, Propriété intellectuelle",,VERNOU-SUR-BRENNE,13.0,2010-06-21,2014-03-03,BurCGIdépl,FRAPAR0001,335,FR G SUD Occitanie Pau,201988,ServiceNow Development,3,2-Bon,0,2020,1,Daniel Scott,4
467910,Paula Allen,E,I,EUA41,CUSTOMER PLAFORMS INTER. CXP,FR,BUGFRANCE,FRICE,P,502,FRAREN001,FTE,3,DIR,T,Apprenti,"DC, Propriété intellectuelle",,VERNOU-SUR-BRENNE,13.0,2010-06-21,2014-03-03,BurCGIdépl,FRAPAR0001,335,FR G SUD Occitanie Pau,200022,ASP/JSP,0,0-Aucun,0,0,3,Daniel Scott,4
467910,Paula Allen,E,I,EUA41,CUSTOMER PLAFORMS INTER. CXP,FR,BUGFRANCE,FRICE,P,502,FRAREN001,FTE,3,DIR,T,Apprenti,"DC, Propriété intellectuelle",,VERNOU-SUR-BRENNE,13.0,2010-06-21,2014-03-03,BurCGIdépl,FRAPAR0001,335,FR G SUD Occitanie Pau,200961,Assurance santé,0,2-Bon,0,2023,2,Daniel Scott,4
227558,Catherine Delgado,E,I,EUA41,SHA D4B BEYOND DATA_BT41,FR,BUGFRANCE,FRICE,L,501,FRATRS001,RPS,93,DIR,R,Apprenti,Agent marketing,FRA,Saint Pierre De Plesguen,29.0,2022-10-20,2016-03-07,Bureau CGI,FRACES0001,324,FR G OUEST Rennes,200110,Vélocité,1,4-Expert,0,2023,3,Cheryl Williams,0
227558,Catherine Delgado,E,I,EUA41,SHA D4B BEYOND DATA_BT41,FR,BUGFRANCE,FRICE,L,501,FRATRS001,RPS,93,DIR,R,Apprenti,Agent marketing,FRA,Saint Pierre De Plesguen,29.0,2022-10-20,2016-03-07,Bureau CGI,FRACES0001,324,FR G OUEST Rennes,201412,Gestion des ressources,4,4-Expert,0,2023,2,Cheryl Williams,0
227558,Catherine Delgado,E,I,EUA41,SHA D4B BEYOND DATA_BT41,FR,BUGFRANCE,FRICE,L,501,FRATRS001,RPS,93,DIR,R,Apprenti,Agent marketing,FRA,Saint Pierre De Plesguen,29.0,2022-10-20,2016-03-07,Bureau CGI,FRACES0001,324,FR G OUEST Rennes,200027,Gestion stratégie de service,2,4-Expert,0,0,5,Cheryl Williams,0
227558,Catherine Delgado,E,I,EUA41,SHA D4B BEYOND DATA_BT41,FR,BUGFRANCE,FRICE,L,501,FRATRS001,RPS,93,DIR,R,Apprenti,Agent marketing,FRA,Saint Pierre De Plesguen,29.0,2022-10-20,2016-03-07,Bureau CGI,FRACES0001,324,FR G OUEST Rennes,201536,Java Reflection,2,0-Aucun,0,2020,2,Cheryl Williams,0
415048,Lisa Cohen,E,,EUA41,SHA GIT EMERGING-BT11,FR,BUGFRANCE,FRICE,A,411,FRATRS002,CEM,10,MGM,T,Apprenti,"Architecte, Sécurité",,Montferrier-Sur-Lez,13.0,2017-06-14,2016-09-26,Autre,FRALIL0001,521,Liste ressources non affectées,200601,Gestion des connaissances,2,4-Expert,0,0,1,Clayton Wade,1
415048,Lisa Cohen,E,,EUA41,SHA GIT EMERGING-BT11,FR,BUGFRANCE,FRICE,A,411,FRATRS002,CEM,10,MGM,T,Apprenti,"Architecte, Sécurité",,Montferrier-Sur-Lez,13.0,2017-06-14,2016-09-26,Autre,FRALIL0001,521,Liste ressources non affectées,202154,Stratégie de produits,1,0-Aucun,0,2023,2,Clayton Wade,1
415048,Lisa Cohen,E,,EUA41,SHA GIT EMERGING-BT11,FR,BUGFRANCE,FRICE,A,411,FRATRS002,CEM,10,MGM,T,Apprenti,"Architecte, Sécurité",,Montferrier-Sur-Lez,13.0,2017-06-14,2016-09-26,Autre,FRALIL0001,521,Liste ressources non affectées,200282,ServiceNow SPM,3,2-Bon,0,2020,2,Clayton Wade,1
415048,Lisa Cohen,E,,EUA41,SHA GIT EMERGING-BT11,FR,BUGFRANCE,FRICE,A,411,FRATRS002,CEM,10,MGM,T,Apprenti,"Architecte, Sécurité",,Montferrier-Sur-Lez,13.0,2017-06-14,2016-09-26,Autre,FRALIL0001,521,Liste ressources non affectées,202414,International (Loc),4,3-Très bon,0,2023,0,Clayton Wade,1
415048,Lisa Cohen,E,,EUA41,SHA GIT EMERGING-BT11,FR,BUGFRANCE,FRICE,A,411,FRATRS002,CEM,10,MGM,T,Apprenti,"Architecte, Sécurité",,Montferrier-Sur-Lez,13.0,2017-06-14,2016-09-26,Autre,FRALIL0001,521,Liste ressources non affectées,200053,Simulation de crise,4,2-Bon,0,0,5,Clayton Wade,1
415048,Lisa Cohen,E,,EUA41,SHA GIT EMERGING-BT11,FR,BUGFRANCE,FRICE,A,411,FRATRS002,CEM,10,MGM,T,Apprenti,"Architecte, Sécurité",,Montferrier-Sur-Lez,13.0,2017-06-14,2016-09-26,Autre,FRALIL0001,521,Liste ressources non affectées,202409,Oracle SQL Developer,1,3-Très bon,0,2023,5,Clayton Wade,1
415048,Lisa Cohen,E,,EUA41,SHA GIT EMERGING-BT11,FR,BUGFRANCE,FRICE,A,411,FRATRS002,CEM,10,MGM,T,Apprenti,"Architecte, Sécurité",,Montferrier-Sur-Lez,13.0,2017-06-14,2016-09-26,Autre,FRALIL0001,521,Liste ressources non affectées,200600,SAP NetWeaver CE,4,0-Aucun,0,0,3,Clayton Wade,1
LPS00339944,Randy Carr,E,,EUA41,SHA D4B BEYOND DATA_BT51,FR,BUGFRANCE,FRICE,L,410,FRATRS002,GPS,92,DIR,R,Apprenti,Responsable de projet,,Paris,10.0,2021-04-08,2015-11-02,Bureau CGI,FRALIL0001,379,FR CPG Retail Paris,200014,Gestion des incidents,0,3-Très bon,0,0,0,Stephanie Harrison,2
LPS00339944,Randy Carr,E,,EUA41,SHA D4B BEYOND DATA_BT51,FR,BUGFRANCE,FRICE,L,410,FRATRS002,GPS,92,DIR,R,Apprenti,Responsable de projet,,Paris,10.0,2021-04-08,2015-11-02,Bureau CGI,FRALIL0001,379,FR CPG Retail Paris,200114,Équilibrage de charge,2,0-Aucun,0,2020,0,Stephanie Harrison,2
LPS00339944,Randy Carr,E,,EUA41,SHA D4B BEYOND DATA_BT51,FR,BUGFRANCE,FRICE,L,410,FRATRS002,GPS,92,DIR,R,Apprenti,Responsable de projet,,Paris,10.0,2021-04-08,2015-11-02,Bureau CGI,FRALIL0001,379,FR CPG Retail Paris,200556,Angular,4,3-Très bon,0,2020,1,Stephanie Harrison,2
494102,Stephanie Smith,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT31,FR,BUGFRANCE,FRICE,A,2,FRATOU001,GPS,92,MGM,R,Apprenti,Gestionnaire de programme,FRA,Joué-les-tours,38.0,2019-09-24,2000-09-25,Autre,FRALIL0001,333,FR G OUEST TOL et Niort,201902,Administration & Finance (St),4,2-Bon,0,2020,3,Teresa Dean,2
494102,Stephanie Smith,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT31,FR,BUGFRANCE,FRICE,A,2,FRATOU001,GPS,92,MGM,R,Apprenti,Gestionnaire de programme,FRA,Joué-les-tours,38.0,2019-09-24,2000-09-25,Autre,FRALIL0001,333,FR G OUEST TOL et Niort,202079,Gestion RH – Temps/présences,4,0-Aucun,0,2023,0,Teresa Dean,2
494102,Stephanie Smith,E,I,EUA41,SHA DTR DIGIT MKT AGENCY-BT31,FR,BUGFRANCE,FRICE,A,2,FRATOU001,GPS,92,MGM,R,Apprenti,Gestionnaire de programme,FRA,Joué-les-tours,38.0,2019-09-24,2000-09-25,Autre,FRALIL0001,333,FR G OUEST TOL et Niort,200478,Analyse des données,0,3-Très bon,0,2020,3,Teresa Dean,2
437072,Adam Christian,E,,EUA41,SHA DCT DCUSTOMER ACA-BT 40,FR,BUGFRANCE,FRICE,A,512,FRAREN001,CET,8,MGM,R,,"Technicien, Bureautique",,Lavernose-Lacasse,28.0,2021-02-08,2010-02-15,Autre,FRASDE0001,378,FR G OUEST Midi Pyrénées,202523,Windows Present. Foundation,4,3-Très bon,0,2023,2,Christopher Jones,3
437072,Adam Christian,E,,EUA41,SHA DCT DCUSTOMER ACA-BT 40,FR,BUGFRANCE,FRICE,A,512,FRAREN001,CET,8,MGM,R,,"Technicien, Bureautique",,Lavernose-Lacasse,28.0,2021-02-08,2010-02-15,Autre,FRASDE0001,378,FR G OUEST Midi Pyrénées,200616,Ansible,2,0-Aucun,0,0,2,Christopher Jones,3
437072,Adam Christian,E,,EUA41,SHA DCT DCUSTOMER ACA-BT 40,FR,BUGFRANCE,FRICE,A,512,FRAREN001,CET,8,MGM,R,,"Technicien, Bureautique",,Lavernose-Lacasse,28.0,2021-02-08,2010-02-15,Autre,FRASDE0001,378,FR G OUEST Midi Pyrénées,201104,Traitement appels et contacts,0,3-Très bon,0,2023,0,Christopher Jones,3
419568,Michelle Blankenship,E,I,EUA41,SHA DATA FABRIC-TRV,FR,BUGFRANCE,FRICE,P,641,FRACML001,CEM,93,DIR,T,,Assistant de direction,FRA,Venerque,69.0,2019-02-04,2015-02-02,Bureau CGI,,374,FR CPG Retail Paris,201266,Red Hat,2,2-Bon,0,2020,0,Ryan James,4
419568,Michelle Blankenship,E,I,EUA41,SHA DATA FABRIC-TRV,FR,BUGFRANCE,FRICE,P,641,FRACML001,CEM,93,DIR,T,,Assistant de direction,FRA,Venerque,69.0,2019-02-04,2015-02-02,Bureau CGI,,374,FR CPG Retail Paris,202538,Dynamics 365 Marketing,1,0-Aucun,0,2023,2,Ryan James,4
419568,Michelle Blankenship,E,I,EUA41,SHA DATA FABRIC-TRV,FR,BUGFRANCE,FRICE,P,641,FRACML001,CEM,93,DIR,T,,Assistant de direction,FRA,Venerque,69.0,2019-02-04,2015-02-02,Bureau CGI,,374,FR CPG Retail Paris,201008,Surveillance des données,0,4-Expert,0,2020,2,Ryan James,4
419568,Michelle Blankenship,E,I,EUA41,SHA DATA FABRIC-TRV,FR,BUGFRANCE,FRICE,P,641,FRACML001,CEM,93,DIR,T,,Assistant de direction,FRA,Venerque,69.0,2019-02-04,2015-02-02,Bureau CGI,,374,FR CPG Retail Paris,200306,HP Application Lifecycle Mgmt,1,3-Très bon,0,2023,1,Ryan James,4
419568,Michelle Blankenship,E,I,EUA41,SHA DATA FABRIC-TRV,FR,BUGFRANCE,FRICE,P,641,FRACML001,CEM,93,DIR,T,,Assistant de direction,FRA,Venerque,69.0,2019-02-04,2015-02-02,Bureau CGI,,374,FR CPG Retail Paris,202418,Windows Server,2,3-Très bon,0,2023,2,Ryan James,4
419568,Michelle Blankenship,E,I,EUA41,SHA DATA FABRIC-TRV,FR,BUGFRANCE,FRICE,P,641,FRACML001,CEM,93,DIR,T,,Assistant de direction,FRA,Venerque,69.0,2019-02-04,2015-02-02,Bureau CGI,,374,FR CPG Retail Paris,200698,Robotique,2,1-Faible,0,2023,5,Ryan James,4
436195,Brenda Rodriguez,N,,EUA41,SHA DTR DIGIT MKT AGENCY-BT30,FR,BUGFRANCE,FRICE,A,661,FRAREN001,RPS,1,DIR,R,Apprenti,Spécialiste bureau de projet,FRA,Saint-Germain-en-Laye,27.0,2017-09-05,2005-01-24,Bureau CGI,FRALIL0001,333,FR G OUEST Rennes,200244,SOAP,4,0-Aucun,0,2023,3,Chad Barrett,0
436195,Brenda Rodriguez,N,,EUA41,SHA DTR DIGIT MKT AGENCY-BT30,FR,BUGFRANCE,FRICE,A,661,FRAREN001,RPS,1,DIR,R,Apprenti,Spécialiste bureau de projet,FRA,Saint-Germain-en-Laye,27.0,2017-09-05,2005-01-24,Bureau CGI,FRALIL0001,333,FR G OUEST Rennes,202755,Téléphonie,3,3-Très bon,0,2020,5,Chad Barrett,0
436195,Brenda Rodriguez,N,,EUA41,SHA DTR DIGIT MKT AGENCY-BT30,FR,BUGFRANCE,FRICE,A,661,FRAREN001,RPS,1,DIR,R,Apprenti,Spécialiste bureau de projet,FRA,Saint-Germain-en-Laye,27.0,2017-09-05,2005-01-24,Bureau CGI,FRALIL0001,333,FR G OUEST Rennes,200403,Azure Cloud,0,4-Expert,0,2023,2,Chad Barrett,0
504658,Jeffrey Bridges,N,I,EUA41,SHA E2I-BT50,FR,BUGFRANCE,FRICE,L,6,FRATRS002,SAN,1,MGM,R,Subcontrac,Architecte d'infrastructure,,Eaunes,82.0,2018-03-14,2013-04-02,BurCGIdépl,FRAPAR0001,363,FR Finance,200371,Salesforce Solution Design,4,3-Très bon,0,2023,5,Sean Thomas,2
504658,Jeffrey Bridges,N,I,EUA41,SHA E2I-BT50,FR,BUGFRANCE,FRICE,L,6,FRATRS002,SAN,1,MGM,R,Subcontrac,Architecte d'infrastructure,,Eaunes,82.0,2018-03-14,2013-04-02,BurCGIdépl,FRAPAR0001,363,FR Finance,201124,Conception axée personne,3,1-Faible,0,2020,5,Sean Thomas,2
504658,Jeffrey Bridges,N,I,EUA41,SHA E2I-BT50,FR,BUGFRANCE,FRICE,L,6,FRATRS002,SAN,1,MGM,R,Subcontrac,Architecte d'infrastructure,,Eaunes,82.0,2018-03-14,2013-04-02,BurCGIdépl,FRAPAR0001,363,FR Finance,201799,Direction artistique,3,2-Bon,0,2023,0,Sean Thomas,2
504658,Jeffrey Bridges,N,I,EUA41,SHA E2I-BT50,FR,BUGFRANCE,FRICE,L,6,FRATRS002,SAN,1,MGM,R,Subcontrac,Architecte d'infrastructure,,Eaunes,82.0,2018-03-14,2013-04-02,BurCGIdépl,FRAPAR0001,363,FR Finance,202231,Achat au paiement,2,2-Bon,0,2020,2,Sean Thomas,2
504658,Jeffrey Bridges,N,I,EUA41,SHA E2I-BT50,FR,BUGFRANCE,FRICE,L,6,FRATRS002,SAN,1,MGM,R,Subcontrac,Architecte d'infrastructure,,Eaunes,82.0,2018-03-14,2013-04-02,BurCGIdépl,FRAPAR0001,363,FR Finance,202346,Base de données,4,4-Expert,0,2023,1,Sean Thomas,2
504658,Jeffrey Bridges,N,I,EUA41,SHA E2I-BT50,FR,BUGFRANCE,FRICE,L,6,FRATRS002,SAN,1,MGM,R,Subcontrac,Architecte d'infrastructure,,Eaunes,82.0,2018-03-14,2013-04-02,BurCGIdépl,FRAPAR0001,363,FR Finance,200112,MS Dynamics ERP,0,0-Aucun,0,0,5,Sean Thomas,2
